taxonID,seqID,log2FPKM+1,accessionNumber,blastHit,blastSpecies,gene,geneFamily,eValue,TPM,FPKM,assembler,output,genes_type,transcript_rank
Pssu0562,TRINITY_DN3263_c0_g1::TRINITY_DN3263_c0_g1_i4::g.14674::m.14674,3.711494906650088,ETE63056.1_1,Opha Transmembrane protease serine 11E  ,Ophiophagus hannah,Transmembrane protease serine 11E  ,SVSP,0,3.25,12.1,Trinity,Merger,Toxin,169
Pssu0562,TRINITY_DN42833_c0_g1::TRINITY_DN42833_c0_g1_i1::g.10329::m.10329,3.710393192170516,ETE66148.1_1,Opha Zinc finger ZZ type and EF hand domain containing protein 1  ,Ophiophagus hannah,Zinc finger ZZ-type and EF-hand domain-containing protein 1  ,ThreeFTXs,2.68e-109,3.24,12.09,Trinity,Merger,Toxin,170
Pssu0562,TRINITY_DN3263_c0_g1::TRINITY_DN3263_c0_g1_i2::g.14671::m.14671,3.7092906357233577,ETE63056.1_1,Opha Transmembrane protease serine 11E  ,Ophiophagus hannah,Transmembrane protease serine 11E  ,SVSP,0,3.24,12.08,Trinity,Merger,Toxin,171
Pssu0562,TRINITY_DN31955_c0_g1::TRINITY_DN31955_c0_g1_i1::g.5012::m.5012,3.7059779016825223,ETE65985.1_1,Opha Antithrombin III  ,Ophiophagus hannah,Antithrombin-III  ,SVSP,0,3.23,12.05,Trinity,Merger,Toxin,172
Pssu0562,TRINITY_DN4521_c0_g1::TRINITY_DN4521_c0_g1_i4::g.6191::m.6191,3.700439718141092,gi|537444794|gb|GAEP01002036.1|,TSA  Micrurus fulvius Mfulv PLA2 2e seq mRNA sequence,Micrurus fulvius,PLA2-2e.seq mRNA sequence,PLA2,2.14e-111,3.22,12,Trinity,Merger,Toxin,173
Pssu0562,TRINITY_DN55999_c0_g1::TRINITY_DN55999_c0_g1_i1::g.30030::m.30030,3.6803243568440163,ETE69741.1_1,Opha Zinc finger CCCH domain containing protein 7B  ,Ophiophagus hannah,Zinc finger CCCH domain-containing protein 7B  ,ThreeFTXs,2.32e-154,3.17,11.82,Trinity,Merger,Toxin,174
Pssu0562,TRINITY_DN58369_c0_g1::TRINITY_DN58369_c0_g1_i1::g.16874::m.16874,3.673556423990145,gi|387014929|gb|JU174058.1|,TSA  Crotalus adamanteus Cadam CalpainProtease  mRNA sequence,Crotalus adamanteus,"CalpainProtease, mRNA sequence",SVSP,0,3.16,11.76,Trinity,Merger,Toxin,175
Pssu0562,TRINITY_DN1624_c0_g1::TRINITY_DN1624_c0_g1_i5::g.29473::m.29473,3.665620164066381,ETE63917.1_1,Opha Zinc finger and BTB domain containing protein 46  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 46  ,ThreeFTXs,1.93e-12,3.14,11.69,Trinity,Merger,Toxin,176
Pssu0562,TRINITY_DN5764_c0_g1::TRINITY_DN5764_c0_g1_i4::g.18124::m.18124,3.657640005207824,somethingtotrickblast152,Erythrolamprus miliaris EMILIARIS svMMPB 03,Erythrolamprus miliaris,svMMPB_03,Other,0,3.12,11.62,Trinity,Merger,Toxin,177
Pssu0562,TRINITY_DN52358_c0_g1::TRINITY_DN52358_c0_g1_i1::g.13464::m.13464,3.643856189774725,ETE67900.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,3.19e-118,3.09,11.5,Trinity,Merger,Toxin,178
Pssu0562,TRINITY_DN7575_c0_g1::TRINITY_DN7575_c0_g1_i1::g.17643::m.17643,3.641546029087524,ETE71223.1_1,Opha GDNF inducible zinc finger protein 1  ,Ophiophagus hannah,GDNF-inducible zinc finger protein 1  ,ThreeFTXs,0,3.08,11.48,Trinity,Merger,Toxin,179
Pssu0562,TRINITY_DN59420_c0_g1::TRINITY_DN59420_c0_g1_i1::g.24380::m.24380,3.6217588567097327,ETE66887.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,4.88e-67,3.03,11.31,Trinity,Merger,Toxin,180
Pssu0562,TRINITY_DN48091_c0_g1::TRINITY_DN48091_c0_g1_i1::g.4713::m.4713,3.6182386555954547,gi|752779245|gb|GBSH01001837.1|,TSA  Boiga irregularis Birre NUC3 transcribed RNA sequence,Boiga irregularis,NUC3 transcribed RNA sequence,Other,0,3.03,11.28,Trinity,Merger,Toxin,181
Pssu0562,TRINITY_DN10280_c0_g1::TRINITY_DN10280_c0_g1_i2::g.16366::m.16366,3.608809242675524,ETE61924.1_1,Opha Sentrin specific protease 5  ,Ophiophagus hannah,Sentrin-specific protease 5  ,SVSP,1.6e-71,3,11.2,Trinity,Merger,Toxin,182
Pssu0562,TRINITY_DN1102_c0_g1::TRINITY_DN1102_c0_g1_i1::g.3138::m.3138,3.5909612413425993,gi|699236719|gb|GBSI01000021.1|,Htorq CTL 8c transcribed RNA sequence,HypsiglenaÂ sp,CTL-8c transcribed RNA sequence,Other,2.3e-117,2.97,11.05,Trinity,Merger,Toxin,183
Pssu0562,TRINITY_DN4521_c0_g1::TRINITY_DN4521_c0_g1_i1::g.6185::m.6185,3.584962500721156,gi|537444836|gb|GAEP01002019.1|,TSA  Micrurus fulvius Mfulv PLA2 1b seq mRNA sequence,Micrurus fulvius,PLA2-1b.seq mRNA sequence,PLA2,7.95e-121,2.95,11,Trinity,Merger,Toxin,184
Pssu0562,TRINITY_DN10672_c0_g1::TRINITY_DN10672_c0_g1_i1::g.12765::m.12765,3.5801454844233804,ETE74124.1_1,Opha putative helicase with zinc finger domain protein  ,Ophiophagus hannah,putative helicase with zinc finger domain protein  ,ThreeFTXs,0,2.94,10.96,Trinity,Merger,Toxin,185
Pssu0562,TRINITY_DN3284_c0_g1::TRINITY_DN3284_c0_g1_i2::g.14677::m.14677,3.560714954474479,gi|752779202|gb|GBSH01001858.1|,TSA  Boiga irregularis Birre NUCr1 transcribed RNA sequence,Boiga irregularis,NUCr1 transcribed RNA sequence,Other,0,2.9,10.8,Trinity,Merger,Toxin,186
Pssu0562,TRINITY_DN20588_c1_g1::TRINITY_DN20588_c1_g1_i3::g.12255::m.12255,3.5570424152637194,ETE63508.1_1,Opha Zinc finger protein 3  ,Ophiophagus hannah,Zinc finger protein 3  ,ThreeFTXs,1.26e-13,2.89,10.77,Trinity,Merger,Toxin,187
Pssu0562,TRINITY_DN1678_c0_g1::TRINITY_DN1678_c0_g1_i6::g.29719::m.29719,3.5558161550616396,gi|752777924|gb|GBSH01002462.1|,TSA  Boiga irregularis Birre SentrinProtease2 transcribed RNA sequence,Boiga irregularis,SentrinProtease2 transcribed RNA sequence,SVSP,0,2.89,10.76,Trinity,Merger,Toxin,188
Pssu0562,TRINITY_DN35797_c0_g1::TRINITY_DN35797_c0_g1_i1::g.16270::m.16270,3.541019153133559,ETE65069.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,2.39e-164,2.86,10.64,Trinity,Merger,Toxin,189
Pssu0562,TRINITY_DN1817_c4_g1::TRINITY_DN1817_c4_g1_i1::g.24617::m.24617,3.5310694927259543,ETE67283.1_1,Opha A disintegrin and metalloproteinase with thrombospondin motifs 1  ,Ophiophagus hannah,A disintegrin and metalloproteinase with thrombospondin motifs 1  ,SVMP,0,2.83,10.56,Trinity,Merger,Toxin,190
Pssu0562,TRINITY_DN761_c0_g1::TRINITY_DN761_c0_g1_i3::g.26688::m.26688,3.5285713188707577,ETE59495.1_1,Opha Zinc finger CCCH domain containing protein 13  ,Ophiophagus hannah,Zinc finger CCCH domain-containing protein 13  ,ThreeFTXs,2.34e-42,2.83,10.54,Trinity,Merger,Toxin,191
Pssu0562,TRINITY_DN1470_c0_g2::TRINITY_DN1470_c0_g2_i1::g.15214::m.15214,3.5172756932095814,gi|1446201942|gb|MH233094.1|,Spilotes sulphureus three finger toxin 9 mRNA  partial cds,Spilotes sulphureus,"Spilotes sulphureus three-finger toxin 9 mRNA, partial cds",ThreeFTXs,1.46e-19,2.8,10.45,Trinity,Merger,Toxin,192
Pssu0562,TRINITY_DN8707_c0_g1::TRINITY_DN8707_c0_g1_i2::g.2195::m.2195,3.5096958419333872,ETE72217.1_1,Opha Prenylcysteine oxidase like protein  ,Ophiophagus hannah,Prenylcysteine oxidase-like protein  ,CRISP,0,2.79,10.39,Trinity,Merger,Toxin,193
Pssu0562,TRINITY_DN6435_c0_g1::TRINITY_DN6435_c0_g1_i1::g.23518::m.23518,3.5084286525318573,gi|699236633|gb|GBSI01000064.1|,Htorq SVMPIII 5 transcribed RNA sequence,HypsiglenaÂ sp,SVMPIII-5 transcribed RNA sequence,SVMP,1.74e-132,2.79,10.38,Trinity,Merger,Toxin,194
Pssu0562,TRINITY_DN11975_c0_g1::TRINITY_DN11975_c0_g1_i1::g.9690::m.9690,3.5008020530571575,ETE73654.1_1,Opha RING finger protein 17  ,Ophiophagus hannah,RING finger protein 17  ,ThreeFTXs,5.42e-141,2.77,10.32,Trinity,Merger,Toxin,195
Pssu0562,TRINITY_DN3537_c0_g1::TRINITY_DN3537_c0_g1_i1::g.16686::m.16686,3.4918530963296748,gi|752782981|gb|GBSH01000043.1|,TSA  Boiga irregularis Birre 3FTx 7b transcribed RNA sequence,Boiga irregularis,3FTx-7b transcribed RNA sequence,ThreeFTXs,9.46e-29,2.75,10.25,Trinity,Merger,Toxin,196
Pssu0562,TRINITY_DN10489_c0_g2::TRINITY_DN10489_c0_g2_i3::g.6057::m.6057,3.4905701304462013,ETE74124.1_1,Opha putative helicase with zinc finger domain protein  ,Ophiophagus hannah,putative helicase with zinc finger domain protein  ,ThreeFTXs,0,2.75,10.24,Trinity,Merger,Toxin,197
Pssu0562,TRINITY_DN54884_c0_g1::TRINITY_DN54884_c0_g1_i1::g.23391::m.23391,3.486714373030702,ETE70607.1_1,Opha Zinc finger and BTB domain containing protein 41  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 41  ,ThreeFTXs,1.23e-167,2.74,10.21,Trinity,Merger,Toxin,198
Pssu0562,TRINITY_DN49042_c0_g1::TRINITY_DN49042_c0_g1_i1::g.10532::m.10532,3.4776773275653072,ETE70097.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,9.13e-134,2.72,10.14,Trinity,Merger,Toxin,199
Pssu0562,TRINITY_DN46653_c0_g1::TRINITY_DN46653_c0_g1_i1::g.23120::m.23120,3.4711874603869854,ETE66243.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,2.71,10.09,Trinity,Merger,Toxin,200
Pssu0562,TRINITY_DN52938_c0_g1::TRINITY_DN52938_c0_g1_i1::g.16301::m.16301,3.460742563789644,ETE72835.1_1,Opha Sentrin specific protease 6  ,Ophiophagus hannah,Sentrin-specific protease 6  ,SVSP,9.55e-174,2.69,10.01,Trinity,Merger,Toxin,201
Pssu0562,TRINITY_DN3045_c0_g4::TRINITY_DN3045_c0_g4_i1::g.19573::m.19573,3.4369613378336026,ETE68284.1_1,Opha Zinc finger transcription factor Trps1  ,Ophiophagus hannah,Zinc finger transcription factor Trps1  ,ThreeFTXs,0,2.64,9.83,Trinity,Merger,Toxin,202
Pssu0562,TRINITY_DN333_c1_g2::TRINITY_DN333_c1_g2_i3::g.25421::m.25421,3.4369613378336026,ETE57819.1_1,Opha Zinc finger protein ,Ophiophagus hannah,Zinc finger protein ,ThreeFTXs,1.35e-73,2.64,9.83,Trinity,Merger,Toxin,203
Pssu0562,TRINITY_DN5549_c0_g1::TRINITY_DN5549_c0_g1_i1::g.23767::m.23767,3.4369613378336026,gi|752778942|gb|GBSH01001988.1|,TSA  Boiga irregularis Birre PLA2Inh 3 transcribed RNA sequence,Boiga irregularis,PLA2Inh-3 transcribed RNA sequence,PLA2,0,2.64,9.83,Trinity,Merger,Toxin,204
Pssu0562,TRINITY_DN10322_c1_g2::TRINITY_DN10322_c1_g2_i1::g.16453::m.16453,3.426264754702098,gi|752779251|gb|GBSH01001834.1|,TSA  Boiga irregularis Birre NUC 2 transcribed RNA sequence,Boiga irregularis,NUC-2 transcribed RNA sequence,Other,0,2.62,9.75,Trinity,Merger,Toxin,205
Pssu0562,TRINITY_DN58657_c0_g1::TRINITY_DN58657_c0_g1_i1::g.24897::m.24897,3.411426245726465,ETE63086.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,1.25e-177,2.59,9.64,Trinity,Merger,Toxin,206
Pssu0562,TRINITY_DN9525_c1_g1::TRINITY_DN9525_c1_g1_i2::g.24433::m.24433,3.411426245726465,ETE66281.1_1,Opha RING finger protein ,Ophiophagus hannah,RING finger protein ,ThreeFTXs,2.7e-174,2.59,9.64,Trinity,Merger,Toxin,207
Pssu0562,TRINITY_DN1022_c2_g1::TRINITY_DN1022_c2_g1_i1::g.25323::m.25323,3.389566811762726,ETE70089.1_1,Opha Zinc finger protein Rlf  ,Ophiophagus hannah,Zinc finger protein Rlf  ,ThreeFTXs,0,2.54,9.48,Trinity,Merger,Toxin,208
Pssu0562,TRINITY_DN8381_c0_g1::TRINITY_DN8381_c0_g1_i3::g.11552::m.11552,3.3868109464722167,ETE69873.1_1,Opha Cysteine rich with EGF like domain protein 1 ,Ophiophagus hannah,Cysteine-rich with EGF-like domain protein 1 ,CRISP,1.08e-168,2.54,9.46,Trinity,Merger,Toxin,209
Pssu0562,TRINITY_DN30195_c0_g1::TRINITY_DN30195_c0_g1_i1::g.5277::m.5277,3.374343989038501,ETE59297.1_1,Opha Zinc finger protein 84  ,Ophiophagus hannah,Zinc finger protein 84  ,ThreeFTXs,5.25e-106,2.51,9.37,Trinity,Merger,Toxin,210
Pssu0562,TRINITY_DN1631_c1_g1::TRINITY_DN1631_c1_g1_i9::g.29528::m.29528,3.37016428054021,ETE62932.1_1,Opha Phospholipase B1  membrane associated  ,Ophiophagus hannah,"Phospholipase B1, membrane-associated  ",PLB,1.2e-29,2.5,9.34,Trinity,Merger,Toxin,211
Pssu0562,TRINITY_DN2094_c0_g1::TRINITY_DN2094_c0_g1_i3::g.2329::m.2329,3.3659724275933836,ETE62715.1_1,Opha Zinc finger protein RFP  ,Ophiophagus hannah,Zinc finger protein RFP  ,ThreeFTXs,3.73e-61,2.5,9.31,Trinity,Merger,Toxin,212
Pssu0562,TRINITY_DN20867_c2_g1::TRINITY_DN20867_c2_g1_i1::g.19347::m.19347,3.356143810225275,gi|387014897|gb|JU174042.1|,TSA  Crotalus adamanteus Cadam CaIndepPLA2g  mRNA sequence,Crotalus adamanteus,"CaIndepPLA2g, mRNA sequence",PLA2,0,2.48,9.24,Trinity,Merger,Toxin,213
Pssu0562,TRINITY_DN7089_c0_g1::TRINITY_DN7089_c0_g1_i2::g.21294::m.21294,3.354734239970604,ETE71614.1_1,Opha TRAF type zinc finger domain containing protein 1  ,Ophiophagus hannah,TRAF-type zinc finger domain-containing protein 1  ,ThreeFTXs,0,2.48,9.23,Trinity,Merger,Toxin,214
Pssu0562,TRINITY_DN36814_c0_g1::TRINITY_DN36814_c0_g1_i1::g.12244::m.12244,3.344828496997441,ETE69788.1_1,Opha Zinc finger CCCH domain containing protein 6  ,Ophiophagus hannah,Zinc finger CCCH domain-containing protein 6  ,ThreeFTXs,0,2.46,9.16,Trinity,Merger,Toxin,215
Pssu0562,TRINITY_DN2186_c0_g1::TRINITY_DN2186_c0_g1_i3::g.20412::m.20412,3.3305584000308026,ETE67862.1_1,Opha Hyaluronidase 4 ,Ophiophagus hannah,Hyaluronidase-4 ,Other,0,2.43,9.06,Trinity,Merger,Toxin,216
Pssu0562,TRINITY_DN3705_c3_g1::TRINITY_DN3705_c3_g1_i3::g.12549::m.12549,3.323370069061269,ETE57002.1_1,Opha Inactive serine protease 45  ,Ophiophagus hannah,Inactive serine protease 45  ,SVSP,3.39e-32,2.42,9.01,Trinity,Merger,Toxin,217
Pssu0562,TRINITY_DN37583_c0_g1::TRINITY_DN37583_c0_g1_i1::g.23191::m.23191,3.319039815562536,ETE68131.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,5.61e-167,2.41,8.98,Trinity,Merger,Toxin,218
Pssu0562,TRINITY_DN826_c2_g1::TRINITY_DN826_c2_g1_i10::g.4551::m.4551,3.304511041809953,gi|1446201956|gb|MH233101.1|,Spilotes sulphureus Kunitz type protease inhibitor mRNA  partial cds,Spilotes sulphureus,"Spilotes sulphureus Kunitz-type protease inhibitor mRNA, partial cds",KUNITZ,0,2.38,8.88,Trinity,Merger,Toxin,219
Pssu0562,TRINITY_DN23876_c0_g1::TRINITY_DN23876_c0_g1_i1::g.22008::m.22008,3.3015876466031866,ETE68657.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,3.16e-118,2.38,8.86,Trinity,Merger,Toxin,220
Pssu0562,TRINITY_DN29344_c0_g1::TRINITY_DN29344_c0_g1_i1::g.23046::m.23046,3.3015876466031866,somethingtotrickblast40,Thamnodynastes nattereri TNATTERERI seMMP 01,Thamnodynastes nattereri,seMMP_01,Other,2.46e-114,2.38,8.86,Trinity,Merger,Toxin,221
Pssu0562,TRINITY_DN35570_c0_g1::TRINITY_DN35570_c0_g1_i1::g.28267::m.28267,3.3015876466031866,ETE62963.1_1,Opha Apoptotic protease activating factor 1 ,Ophiophagus hannah,Apoptotic protease-activating factor 1 ,SVSP,3.97e-137,2.38,8.86,Trinity,Merger,Toxin,222
Pssu0562,TRINITY_DN30738_c0_g1::TRINITY_DN30738_c0_g1_i1::g.8234::m.8234,3.2957230245399685,ETE68932.1_1,Opha PHD finger protein 21A  ,Ophiophagus hannah,PHD finger protein 21A  ,ThreeFTXs,7.95e-165,2.37,8.82,Trinity,Merger,Toxin,223
Pssu0562,TRINITY_DN11267_c2_g1::TRINITY_DN11267_c2_g1_i1::g.5715::m.5715,3.29130885982897,ETE62789.1_1,Opha PHD finger protein 20 like protein 1 ,Ophiophagus hannah,PHD finger protein 20-like protein 1 ,ThreeFTXs,0,2.36,8.79,Trinity,Merger,Toxin,224
Pssu0562,TRINITY_DN7894_c0_g1::TRINITY_DN7894_c0_g1_i1::g.3050::m.3050,3.289834465177509,ETE72835.1_1,Opha Sentrin specific protease 6  ,Ophiophagus hannah,Sentrin-specific protease 6  ,SVSP,0,2.36,8.78,Trinity,Merger,Toxin,225
Pssu0562,TRINITY_DN6232_c0_g2::TRINITY_DN6232_c0_g2_i1::g.28599::m.28599,3.2868811477881614,ETE57731.1_1,Opha Zinc finger BED domain containing protein 4 ,Ophiophagus hannah,Zinc finger BED domain-containing protein 4 ,ThreeFTXs,0,2.35,8.76,Trinity,Merger,Toxin,226
Pssu0562,TRINITY_DN2118_c2_g1::TRINITY_DN2118_c2_g1_i1::g.20318::m.20318,3.2809563138310565,ETE66148.1_1,Opha Zinc finger ZZ type and EF hand domain containing protein 1  ,Ophiophagus hannah,Zinc finger ZZ-type and EF-hand domain-containing protein 1  ,ThreeFTXs,0,2.34,8.72,Trinity,Merger,Toxin,227
Pssu0562,TRINITY_DN14594_c0_g1::TRINITY_DN14594_c0_g1_i4::g.14202::m.14202,3.2794712956444676,gi|1446201976|gb|MH233111.1|,Spilotes sulphureus three finger toxin 7 mRNA  partial cds,Spilotes sulphureus,"Spilotes sulphureus three-finger toxin 7 mRNA, partial cds",ThreeFTXs,3.61e-34,2.34,8.71,Trinity,Merger,Toxin,228
Pssu0562,TRINITY_DN36407_c0_g1::TRINITY_DN36407_c0_g1_i1::g.15646::m.15646,3.2794712956444676,ETE64274.1_1,Opha Zinc finger X chromosomal protein  ,Ophiophagus hannah,Zinc finger X-chromosomal protein  ,ThreeFTXs,0,2.34,8.71,Trinity,Merger,Toxin,229
Pssu0562,TRINITY_DN7946_c0_g1::TRINITY_DN7946_c0_g1_i1::g.9865::m.9865,3.266036893995317,ETE63547.1_1,Opha Cysteine protease ATG4B  ,Ophiophagus hannah,Cysteine protease ATG4B  ,SVSP,0,2.31,8.62,Trinity,Merger,Toxin,230
Pssu0562,TRINITY_DN4257_c0_g1::TRINITY_DN4257_c0_g1_i1::g.4786::m.4786,3.258518924711301,gi|537458532|gb|GAEP01001319.1|,TSA  Micrurus fulvius Mfulv RINGFinger215 mRNA sequence,Micrurus fulvius,RINGFinger215 mRNA sequence,ThreeFTXs,0,2.3,8.57,Trinity,Merger,Toxin,231
Pssu0562,TRINITY_DN3383_c0_g1::TRINITY_DN3383_c0_g1_i1::g.22054::m.22054,3.257010618206024,ETE68567.1_1,Opha Atrial natriuretic peptide receptor 3  ,Ophiophagus hannah,Atrial natriuretic peptide receptor 3  ,Other,8.86e-62,2.3,8.56,Trinity,Merger,Toxin,232
Pssu0562,TRINITY_DN3781_c4_g1::TRINITY_DN3781_c4_g1_i1::g.12687::m.12687,3.2524762141352173,ETE57563.1_1,Opha Zinc finger CCCH domain containing protein 13  ,Ophiophagus hannah,Zinc finger CCCH domain-containing protein 13  ,ThreeFTXs,4.45e-43,2.29,8.53,Trinity,Merger,Toxin,233
Pssu0562,TRINITY_DN10882_c0_g1::TRINITY_DN10882_c0_g1_i2::g.2038::m.2038,3.2448870591235344,ETE66795.1_1,Opha PHD finger protein 10  ,Ophiophagus hannah,PHD finger protein 10  ,ThreeFTXs,5.79e-61,2.28,8.48,Trinity,Merger,Toxin,234
Pssu0562,TRINITY_DN43942_c0_g1::TRINITY_DN43942_c0_g1_i1::g.16490::m.16490,3.221877081077034,ETE59322.1_1,Opha RanBP type and C3HC4 type zinc finger containing protein 1  ,Ophiophagus hannah,RanBP-type and C3HC4-type zinc finger-containing protein 1  ,ThreeFTXs,3.07e-59,2.23,8.33,Trinity,Merger,Toxin,235
Pssu0562,TRINITY_DN17529_c0_g1::TRINITY_DN17529_c0_g1_i1::g.28685::m.28685,3.2016338611696504,ETE72494.1_1,Opha Myeloid zinc finger 1  ,Ophiophagus hannah,Myeloid zinc finger 1  ,ThreeFTXs,2.22e-58,2.2,8.2,Trinity,Merger,Toxin,236
Pssu0562,TRINITY_DN11946_c0_g1::TRINITY_DN11946_c0_g1_i2::g.9687::m.9687,3.1969217338203295,ETE70256.1_1,Opha NF X1 type zinc finger protein NFXL1  ,Ophiophagus hannah,NF-X1-type zinc finger protein NFXL1  ,ThreeFTXs,1.9e-67,2.19,8.17,Trinity,Merger,Toxin,237
Pssu0562,TRINITY_DN15357_c0_g1::TRINITY_DN15357_c0_g1_i1::g.14075::m.14075,3.1969217338203295,ETE70256.1_1,Opha NF X1 type zinc finger protein NFXL1  ,Ophiophagus hannah,NF-X1-type zinc finger protein NFXL1  ,ThreeFTXs,1.33e-138,2.19,8.17,Trinity,Merger,Toxin,238
Pssu0562,TRINITY_DN5467_c0_g1::TRINITY_DN5467_c0_g1_i1::g.5878::m.5878,3.187451054027326,ETE73039.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,2.18,8.11,Trinity,Merger,Toxin,239
Pssu0562,TRINITY_DN36484_c0_g1::TRINITY_DN36484_c0_g1_i1::g.15648::m.15648,3.1842802944193824,ETE62218.1_1,Opha Zinc finger and BTB domain containing protein 48  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 48  ,ThreeFTXs,1.73e-113,2.17,8.09,Trinity,Merger,Toxin,240
Pssu0562,TRINITY_DN4256_c0_g2::TRINITY_DN4256_c0_g2_i5::g.4871::m.4871,3.1842802944193824,ETE66268.1_1,Opha Mitochondrial inner membrane protease subunit 1  ,Ophiophagus hannah,Mitochondrial inner membrane protease subunit 1  ,SVSP,6.28e-156,2.17,8.09,Trinity,Merger,Toxin,241
Pssu0562,TRINITY_DN30655_c0_g1::TRINITY_DN30655_c0_g1_i1::g.18903::m.18903,3.1811025507537978,ETE68635.1_1,Opha Zinc finger C3H1 domain containing protein  ,Ophiophagus hannah,Zinc finger C3H1 domain-containing protein  ,ThreeFTXs,0,2.17,8.07,Trinity,Merger,Toxin,242
Pssu0562,TRINITY_DN15164_c0_g1::TRINITY_DN15164_c0_g1_i2::g.7334::m.7334,3.168321115739723,ETE60018.1_1,Opha Cytosolic phospholipase A2  ,Ophiophagus hannah,Cytosolic phospholipase A2  ,PLA2,0,2.14,7.99,Trinity,Merger,Toxin,243
Pssu0562,TRINITY_DN4311_c0_g1::TRINITY_DN4311_c0_g1_i2::g.10625::m.10625,3.1651079851445365,ETE62789.1_1,Opha PHD finger protein 20 like protein 1 ,Ophiophagus hannah,PHD finger protein 20-like protein 1 ,ThreeFTXs,0,2.14,7.97,Trinity,Merger,Toxin,244
Pssu0562,TRINITY_DN2834_c0_g1::TRINITY_DN2834_c0_g1_i1::g.12941::m.12941,3.1602748314085933,ETE66044.1_1,Opha Zinc finger and BTB domain containing protein 25  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 25  ,ThreeFTXs,0,2.13,7.94,Trinity,Merger,Toxin,245
Pssu0562,TRINITY_DN34713_c0_g1::TRINITY_DN34713_c0_g1_i1::g.28736::m.28736,3.1473066987802936,ETE61311.1_1,Opha RING finger protein  ,Ophiophagus hannah,RING finger protein  ,ThreeFTXs,1.35e-117,2.11,7.86,Trinity,Merger,Toxin,246
Pssu0562,TRINITY_DN16322_c0_g1::TRINITY_DN16322_c0_g1_i1::g.3736::m.3736,3.142413437873741,ETE68519.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,2.1,7.83,Trinity,Merger,Toxin,247
Pssu0562,TRINITY_DN51788_c0_g1::TRINITY_DN51788_c0_g1_i1::g.21168::m.21168,3.1391420191456887,ETE72507.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,2.16e-176,2.1,7.81,Trinity,Merger,Toxin,248
Pssu0562,TRINITY_DN1521_c0_g1::TRINITY_DN1521_c0_g1_i4::g.22589::m.22589,3.137503523749935,ETE57819.1_1,Opha Zinc finger protein ,Ophiophagus hannah,Zinc finger protein ,ThreeFTXs,4.98e-36,2.09,7.8,Trinity,Merger,Toxin,249
Pssu0562,TRINITY_DN46680_c0_g1::TRINITY_DN46680_c0_g1_i1::g.23109::m.23109,3.137503523749935,ETE68780.1_1,Opha Cysteine protease ATG4C  ,Ophiophagus hannah,Cysteine protease ATG4C  ,SVSP,0,2.09,7.8,Trinity,Merger,Toxin,250
Pssu0562,TRINITY_DN15642_c0_g1::TRINITY_DN15642_c0_g1_i10::g.21935::m.21935,3.1292830169449664,gi|521755177|gb|GAAZ01002067.1|,TSA  Crotalus horridus Chorr RiboRecyclingFactor mRNA sequence,Crotalus horridus,RiboRecyclingFactor mRNA sequence,Other,0,2.08,7.75,Trinity,Merger,Toxin,251
Pssu0562,TRINITY_DN34254_c0_g1::TRINITY_DN34254_c0_g1_i1::g.13535::m.13535,3.12267271882414,ETE71696.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,6.1e-141,2.07,7.71,Trinity,Merger,Toxin,252
Pssu0562,TRINITY_DN14608_c0_g1::TRINITY_DN14608_c0_g1_i1::g.4941::m.4941,3.1127001327493624,ETE61632.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,2.05,7.65,Trinity,Merger,Toxin,253
Pssu0562,TRINITY_DN1732_c0_g2::TRINITY_DN1732_c0_g2_i1::g.17299::m.17299,3.1043366598147357,ETE68520.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,3.33e-179,2.04,7.6,Trinity,Merger,Toxin,254
