taxonID,seqID,log2FPKM+1,accessionNumber,blastHit,blastSpecies,gene,geneFamily,eValue,TPM,FPKM,assembler,output,genes_type,transcript_rank
Chmu3332VG,TRINITY_DN16111_c0_g1::TRINITY_DN16111_c0_g1_i1::g.7607::m.7607,NA,ETE59550.1_1,Opha Zinc finger and BTB domain containing protein 49  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 49  ,ThreeFTXs,3.67e-108,0.72,2.17,Trinity,Merger,Toxin,168
Chmu3332VG,TRINITY_DN16344_c0_g1::TRINITY_DN16344_c0_g1_i1::g.2391::m.2391,NA,ETE60380.1_1,Opha Matrix metalloproteinase 23  ,Ophiophagus hannah,Matrix metalloproteinase-23  ,SVMP,5.83e-161,0.67,2.03,Trinity,Merger,Toxin,169
Chmu3332VG,TRINITY_DN1640_c0_g1::TRINITY_DN1640_c0_g1_i3::g.15991::m.15991,NA,ETE58238.1_1,Opha Zinc finger CCHC type and RNA binding motif containing protein 1 ,Ophiophagus hannah,Zinc finger CCHC-type and RNA-binding motif-containing protein 1 ,ThreeFTXs,0,0.66,2,Trinity,Merger,Toxin,170
Chmu3332VG,TRINITY_DN17033_c0_g1::TRINITY_DN17033_c0_g1_i1::g.1620::m.1620,NA,ETE65720.1_1,Opha RING finger and SPRY domain containing protein 1 ,Ophiophagus hannah,RING finger and SPRY domain-containing protein 1 ,ThreeFTXs,0,0.74,2.24,Trinity,Merger,Toxin,171
Chmu3332VG,TRINITY_DN17118_c0_g1::TRINITY_DN17118_c0_g1_i1::g.2260::m.2260,NA,ETE68527.1_1,Opha Zinc finger homeobox protein 4  ,Ophiophagus hannah,Zinc finger homeobox protein 4  ,ThreeFTXs,0,0.83,2.51,Trinity,Merger,Toxin,172
Chmu3332VG,TRINITY_DN17330_c0_g1::TRINITY_DN17330_c0_g1_i1::g.5976::m.5976,NA,gi|752777924|gb|GBSH01002462.1|,TSA  Boiga irregularis Birre SentrinProtease2 transcribed RNA sequence,Boiga irregularis,SentrinProtease2 transcribed RNA sequence,SVSP,2.99e-143,0,0,Trinity,Merger,Toxin,173
Chmu3332VG,TRINITY_DN17474_c0_g1::TRINITY_DN17474_c0_g1_i1::g.15529::m.15529,NA,ETE64515.1_1,Opha Zinc finger protein ZFPM2  ,Ophiophagus hannah,Zinc finger protein ZFPM2  ,ThreeFTXs,5.03e-151,0,0,Trinity,Merger,Toxin,174
Chmu3332VG,TRINITY_DN17857_c0_g1::TRINITY_DN17857_c0_g1_i1::g.13154::m.13154,NA,ETE73536.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,0.44,1.35,Trinity,Merger,Toxin,175
Chmu3332VG,TRINITY_DN18047_c0_g1::TRINITY_DN18047_c0_g1_i1::g.11318::m.11318,NA,ETE70109.1_1,Opha ZZ type zinc finger containing protein 3  ,Ophiophagus hannah,ZZ-type zinc finger-containing protein 3  ,ThreeFTXs,2.43e-164,0.86,2.62,Trinity,Merger,Toxin,176
Chmu3332VG,TRINITY_DN18192_c0_g1::TRINITY_DN18192_c0_g1_i1::g.5771::m.5771,NA,ETE68635.1_1,Opha Zinc finger C3H1 domain containing protein  ,Ophiophagus hannah,Zinc finger C3H1 domain-containing protein  ,ThreeFTXs,0,0.48,1.45,Trinity,Merger,Toxin,177
Chmu3332VG,TRINITY_DN18213_c0_g1::TRINITY_DN18213_c0_g1_i1::g.15367::m.15367,NA,ETE64604.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,0.45,1.37,Trinity,Merger,Toxin,178
Chmu3332VG,TRINITY_DN18359_c0_g1::TRINITY_DN18359_c0_g1_i1::g.15413::m.15413,NA,ETE73332.1_1,Opha Zinc finger FYVE domain containing protein 9  ,Ophiophagus hannah,Zinc finger FYVE domain-containing protein 9  ,ThreeFTXs,5.33e-166,0.82,2.49,Trinity,Merger,Toxin,179
Chmu3332VG,TRINITY_DN19393_c0_g1::TRINITY_DN19393_c0_g1_i1::g.3351::m.3351,NA,ETE66982.1_1,Opha Zinc finger and BTB domain containing protein 4  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 4  ,ThreeFTXs,5.67e-136,0.78,2.37,Trinity,Merger,Toxin,180
Chmu3332VG,TRINITY_DN20619_c0_g1::TRINITY_DN20619_c0_g1_i1::g.924::m.924,NA,ETE67972.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,0.99,2.99,Trinity,Merger,Toxin,181
Chmu3332VG,TRINITY_DN20734_c0_g1::TRINITY_DN20734_c0_g1_i1::g.10567::m.10567,NA,ETE70242.1_1,Opha Zinc finger and BTB domain containing protein 8A  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 8A  ,ThreeFTXs,3.23e-76,0.46,1.39,Trinity,Merger,Toxin,182
Chmu3332VG,TRINITY_DN20884_c0_g1::TRINITY_DN20884_c0_g1_i1::g.10663::m.10663,NA,gi|387014897|gb|JU174042.1|,TSA  Crotalus adamanteus Cadam CaIndepPLA2g  mRNA sequence,Crotalus adamanteus,"CaIndepPLA2g, mRNA sequence",PLA2,1.07e-127,0,0,Trinity,Merger,Toxin,183
Chmu3332VG,TRINITY_DN21241_c0_g1::TRINITY_DN21241_c0_g1_i1::g.12597::m.12597,NA,ETE70256.1_1,Opha NF X1 type zinc finger protein NFXL1  ,Ophiophagus hannah,NF-X1-type zinc finger protein NFXL1  ,ThreeFTXs,1.45e-141,0,0,Trinity,Merger,Toxin,184
Chmu3332VG,TRINITY_DN21700_c0_g1::TRINITY_DN21700_c0_g1_i1::g.10480::m.10480,NA,ETE73877.1_1,Opha Bromodomain adjacent to zinc finger domain protein 2A  ,Ophiophagus hannah,Bromodomain adjacent to zinc finger domain protein 2A  ,ThreeFTXs,5.57e-161,0.75,2.27,Trinity,Merger,Toxin,185
Chmu3332VG,TRINITY_DN22202_c0_g1::TRINITY_DN22202_c0_g1_i1::g.6721::m.6721,NA,ETE69234.1_1,Opha Zinc finger protein Pegasus ,Ophiophagus hannah,Zinc finger protein Pegasus ,ThreeFTXs,1.1e-157,0.96,2.91,Trinity,Merger,Toxin,186
Chmu3332VG,TRINITY_DN22823_c0_g1::TRINITY_DN22823_c0_g1_i1::g.8089::m.8089,NA,ETE68993.1_1,Opha Ufm1 specific protease 2 ,Ophiophagus hannah,Ufm1-specific protease 2 ,SVSP,1.05e-137,0,0,Trinity,Merger,Toxin,187
Chmu3332VG,TRINITY_DN23204_c0_g1::TRINITY_DN23204_c0_g1_i1::g.9670::m.9670,NA,gi|537459527|gb|GAEP01001139.1|,TSA  Micrurus fulvius Mfulv PLA2cyt mRNA sequence,Micrurus fulvius,PLA2cyt mRNA sequence,PLA2,0,0.46,1.41,Trinity,Merger,Toxin,188
Chmu3332VG,TRINITY_DN23321_c0_g1::TRINITY_DN23321_c0_g1_i1::g.4441::m.4441,NA,ETE73039.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,0.42,1.27,Trinity,Merger,Toxin,189
Chmu3332VG,TRINITY_DN23357_c0_g1::TRINITY_DN23357_c0_g1_i1::g.4427::m.4427,NA,ETE61960.1_1,Opha Zinc finger and BTB domain containing protein 2  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 2  ,ThreeFTXs,0,0.89,2.69,Trinity,Merger,Toxin,190
Chmu3332VG,TRINITY_DN2345_c0_g1::TRINITY_DN2345_c0_g1_i2::g.8335::m.8335,NA,ETE67953.1_1,Opha RING finger protein 31  ,Ophiophagus hannah,RING finger protein 31  ,ThreeFTXs,2.6e-56,0.78,2.36,Trinity,Merger,Toxin,191
Chmu3332VG,TRINITY_DN23993_c0_g1::TRINITY_DN23993_c0_g1_i1::g.6435::m.6435,NA,ETE68635.1_1,Opha Zinc finger C3H1 domain containing protein  ,Ophiophagus hannah,Zinc finger C3H1 domain-containing protein  ,ThreeFTXs,8.64e-132,0.65,1.96,Trinity,Merger,Toxin,192
Chmu3332VG,TRINITY_DN24500_c0_g1::TRINITY_DN24500_c0_g1_i1::g.7709::m.7709,NA,ETE71853.1_1,Opha AN1 type zinc finger protein 1 ,Ophiophagus hannah,AN1-type zinc finger protein 1 ,ThreeFTXs,3.57e-68,0.89,2.69,Trinity,Merger,Toxin,193
Chmu3332VG,TRINITY_DN2468_c0_g2::TRINITY_DN2468_c0_g2_i1::g.12298::m.12298,NA,ETE61564.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,3.37e-93,0.93,2.83,Trinity,Merger,Toxin,194
Chmu3332VG,TRINITY_DN24824_c0_g1::TRINITY_DN24824_c0_g1_i1::g.6257::m.6257,NA,ETE70129.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,1.07e-112,0,0,Trinity,Merger,Toxin,195
Chmu3332VG,TRINITY_DN26059_c0_g1::TRINITY_DN26059_c0_g1_i1::g.1314::m.1314,NA,ETE62980.1_1,Opha putative phospholipase B like 2  ,Ophiophagus hannah,putative phospholipase B-like 2  ,PLB,5.88e-72,0,0,Trinity,Merger,Toxin,196
Chmu3332VG,TRINITY_DN26129_c0_g1::TRINITY_DN26129_c0_g1_i1::g.1564::m.1564,NA,ETE68993.1_1,Opha Ufm1 specific protease 2 ,Ophiophagus hannah,Ufm1-specific protease 2 ,SVSP,4.29e-152,0.78,2.37,Trinity,Merger,Toxin,197
Chmu3332VG,TRINITY_DN26642_c0_g1::TRINITY_DN26642_c0_g1_i1::g.9125::m.9125,NA,ETE69454.1_1,Opha Zinc finger and BTB domain containing protein 11  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 11  ,ThreeFTXs,0,0.79,2.38,Trinity,Merger,Toxin,198
Chmu3332VG,TRINITY_DN26675_c0_g1::TRINITY_DN26675_c0_g1_i1::g.9120::m.9120,NA,ETE68171.1_1,Opha Zinc finger homeobox protein 3  ,Ophiophagus hannah,Zinc finger homeobox protein 3  ,ThreeFTXs,0,0.82,2.48,Trinity,Merger,Toxin,199
Chmu3332VG,TRINITY_DN26690_c0_g1::TRINITY_DN26690_c0_g1_i1::g.9100::m.9100,NA,ETE62218.1_1,Opha Zinc finger and BTB domain containing protein 48  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 48  ,ThreeFTXs,1.25e-104,0.87,2.62,Trinity,Merger,Toxin,200
Chmu3332VG,TRINITY_DN26950_c0_g1::TRINITY_DN26950_c0_g1_i1::g.13148::m.13148,NA,ETE73455.1_1,Opha PHD and RING finger domain containing protein 1  ,Ophiophagus hannah,PHD and RING finger domain-containing protein 1  ,ThreeFTXs,0,0.34,1.02,Trinity,Merger,Toxin,201
Chmu3332VG,TRINITY_DN27106_c0_g1::TRINITY_DN27106_c0_g1_i1::g.5707::m.5707,NA,ETE66298.1_1,Opha Zinc finger MYM type protein 4 ,Ophiophagus hannah,Zinc finger MYM-type protein 4 ,ThreeFTXs,0,0.81,2.45,Trinity,Merger,Toxin,202
Chmu3332VG,TRINITY_DN27193_c0_g1::TRINITY_DN27193_c0_g1_i1::g.5713::m.5713,NA,ETE57550.1_1,Opha Zinc finger and SCAN domain containing protein 18  ,Ophiophagus hannah,Zinc finger and SCAN domain-containing protein 18  ,ThreeFTXs,2.64e-41,0.35,1.06,Trinity,Merger,Toxin,203
Chmu3332VG,TRINITY_DN27406_c0_g1::TRINITY_DN27406_c0_g1_i1::g.8879::m.8879,NA,ETE72563.1_1,Opha Lon protease like  ,Ophiophagus hannah,Lon protease-like  ,SVSP,0,0.43,1.31,Trinity,Merger,Toxin,204
Chmu3332VG,TRINITY_DN27590_c0_g1::TRINITY_DN27590_c0_g1_i1::g.3412::m.3412,NA,ETE65855.1_1,Opha MORC family CW type zinc finger protein 3  ,Ophiophagus hannah,MORC family CW-type zinc finger protein 3  ,ThreeFTXs,0,0.67,2.02,Trinity,Merger,Toxin,205
Chmu3332VG,TRINITY_DN27685_c0_g1::TRINITY_DN27685_c0_g1_i1::g.3508::m.3508,NA,gi|537459527|gb|GAEP01001139.1|,TSA  Micrurus fulvius Mfulv PLA2cyt mRNA sequence,Micrurus fulvius,PLA2cyt mRNA sequence,PLA2,5.23e-131,0,0,Trinity,Merger,Toxin,206
Chmu3332VG,TRINITY_DN27750_c0_g1::TRINITY_DN27750_c0_g1_i1::g.12940::m.12940,NA,ETE62217.1_1,Opha PHD finger protein 13  ,Ophiophagus hannah,PHD finger protein 13  ,ThreeFTXs,0,0.63,1.92,Trinity,Merger,Toxin,207
Chmu3332VG,TRINITY_DN28315_c0_g1::TRINITY_DN28315_c0_g1_i1::g.3312::m.3312,NA,ETE68780.1_1,Opha Cysteine protease ATG4C  ,Ophiophagus hannah,Cysteine protease ATG4C  ,SVSP,1.07e-137,0,0,Trinity,Merger,Toxin,208
Chmu3332VG,TRINITY_DN2893_c0_g1::TRINITY_DN2893_c0_g1_i2::g.7317::m.7317,NA,gi|752776302|gb|GBSH01003202.1|,TSA  Boiga irregularis Birre ZnFinger CCCH 7A transcribed RNA sequence,Boiga irregularis,ZnFinger-CCCH-7A transcribed RNA sequence,ThreeFTXs,3.49e-89,0.48,1.45,Trinity,Merger,Toxin,209
Chmu3332VG,TRINITY_DN2905_c0_g1::TRINITY_DN2905_c0_g1_i3::g.1177::m.1177,NA,ETE57550.1_1,Opha Zinc finger and SCAN domain containing protein 18  ,Ophiophagus hannah,Zinc finger and SCAN domain-containing protein 18  ,ThreeFTXs,7.74e-101,0.44,1.33,Trinity,Merger,Toxin,210
Chmu3332VG,TRINITY_DN3291_c0_g3::TRINITY_DN3291_c0_g3_i1::g.8187::m.8187,NA,gi|752776300|gb|GBSH01003203.1|,TSA  Boiga irregularis Birre ZnRINGFinger 3 transcribed RNA sequence,Boiga irregularis,ZnRINGFinger-3 transcribed RNA sequence,ThreeFTXs,4.67e-112,0,0,Trinity,Merger,Toxin,211
Chmu3332VG,TRINITY_DN3354_c0_g1::TRINITY_DN3354_c0_g1_i2::g.12137::m.12137,NA,ETE67802.1_1,Opha Zinc finger protein ,Ophiophagus hannah,Zinc finger protein ,ThreeFTXs,3.92e-98,0,0,Trinity,Merger,Toxin,212
Chmu3332VG,TRINITY_DN4429_c0_g2::TRINITY_DN4429_c0_g2_i1::g.15763::m.15763,NA,gi|537459640|gb|GAEP01001109.1|,TSA  Micrurus fulvius Mfulv PHDFinger14 mRNA sequence,Micrurus fulvius,PHDFinger14 mRNA sequence,ThreeFTXs,0,0.46,1.39,Trinity,Merger,Toxin,213
Chmu3332VG,TRINITY_DN4429_c0_g2::TRINITY_DN4429_c0_g2_i2::g.15765::m.15765,NA,gi|537459640|gb|GAEP01001109.1|,TSA  Micrurus fulvius Mfulv PHDFinger14 mRNA sequence,Micrurus fulvius,PHDFinger14 mRNA sequence,ThreeFTXs,0,0.91,2.76,Trinity,Merger,Toxin,214
Chmu3332VG,TRINITY_DN4556_c0_g1::TRINITY_DN4556_c0_g1_i2::g.3711::m.3711,NA,ETE64313.1_1,Opha Zinc finger CCHC domain containing protein 8  ,Ophiophagus hannah,Zinc finger CCHC domain-containing protein 8  ,ThreeFTXs,0,0.45,1.37,Trinity,Merger,Toxin,215
Chmu3332VG,TRINITY_DN4775_c0_g1::TRINITY_DN4775_c0_g1_i1::g.132::m.132,NA,ETE67946.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,0.94,2.84,Trinity,Merger,Toxin,216
Chmu3332VG,TRINITY_DN5257_c0_g1::TRINITY_DN5257_c0_g1_i1::g.6108::m.6108,NA,ETE63552.1_1,Opha Zinc finger with UFM1 specific peptidase domain protein ,Ophiophagus hannah,Zinc finger with UFM1-specific peptidase domain protein ,ThreeFTXs,5.65e-171,0.7,2.12,Trinity,Merger,Toxin,217
Chmu3332VG,TRINITY_DN5259_c0_g2::TRINITY_DN5259_c0_g2_i1::g.6120::m.6120,NA,ETE72626.1_1,Opha Zinc finger and SCAN domain containing protein 29  ,Ophiophagus hannah,Zinc finger and SCAN domain-containing protein 29  ,ThreeFTXs,2.86e-130,0.77,2.32,Trinity,Merger,Toxin,218
Chmu3332VG,TRINITY_DN5265_c0_g1::TRINITY_DN5265_c0_g1_i1::g.6115::m.6115,NA,ETE68519.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,0.73,2.2,Trinity,Merger,Toxin,219
Chmu3332VG,TRINITY_DN5414_c0_g1::TRINITY_DN5414_c0_g1_i1::g.3602::m.3602,NA,ETE63916.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,2.15e-155,0.64,1.95,Trinity,Merger,Toxin,220
Chmu3332VG,TRINITY_DN6165_c0_g1::TRINITY_DN6165_c0_g1_i1::g.12004::m.12004,NA,ETE70232.1_1,Opha Zinc finger protein AEBP2  ,Ophiophagus hannah,Zinc finger protein AEBP2  ,ThreeFTXs,1.16e-132,0.91,2.76,Trinity,Merger,Toxin,221
Chmu3332VG,TRINITY_DN6230_c0_g1::TRINITY_DN6230_c0_g1_i1::g.15559::m.15559,NA,ETE70089.1_1,Opha Zinc finger protein Rlf  ,Ophiophagus hannah,Zinc finger protein Rlf  ,ThreeFTXs,1.52e-61,0,0,Trinity,Merger,Toxin,222
Chmu3332VG,TRINITY_DN6344_c0_g2::TRINITY_DN6344_c0_g2_i1::g.9041::m.9041,NA,ETE69946.1_1,Opha Zinc finger and BTB domain containing protein 24 ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 24 ,ThreeFTXs,0,0.53,1.61,Trinity,Merger,Toxin,223
Chmu3332VG,TRINITY_DN7065_c0_g3::TRINITY_DN7065_c0_g3_i1::g.11705::m.11705,NA,ETE57003.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,5.65e-140,0.92,2.79,Trinity,Merger,Toxin,224
Chmu3332VG,TRINITY_DN758_c0_g1::TRINITY_DN758_c0_g1_i11::g.14636::m.14636,NA,ETE63823.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,4.13e-6,0.85,2.59,Trinity,Merger,Toxin,225
Chmu3332VG,TRINITY_DN7749_c0_g1::TRINITY_DN7749_c0_g1_i1::g.7555::m.7555,NA,ETE57054.1_1,Opha RING finger protein  ,Ophiophagus hannah,RING finger protein  ,ThreeFTXs,1.87e-125,0,0,Trinity,Merger,Toxin,226
Chmu3332VG,TRINITY_DN7881_c0_g3::TRINITY_DN7881_c0_g3_i1::g.2034::m.2034,NA,ETE69062.1_1,Opha Zinc finger protein 36  C3H1 type like 2  ,Ophiophagus hannah,"Zinc finger protein 36, C3H1 type-like 2  ",ThreeFTXs,1.84e-119,0.47,1.42,Trinity,Merger,Toxin,227
Chmu3332VG,TRINITY_DN8175_c0_g1::TRINITY_DN8175_c0_g1_i1::g.8759::m.8759,NA,ETE72563.1_1,Opha Lon protease like  ,Ophiophagus hannah,Lon protease-like  ,SVSP,2.32e-149,0,0,Trinity,Merger,Toxin,228
Chmu3332VG,TRINITY_DN9383_c0_g1::TRINITY_DN9383_c0_g1_i1::g.15928::m.15928,NA,ETE72563.1_1,Opha Lon protease like  ,Ophiophagus hannah,Lon protease-like  ,SVSP,0,0.95,2.87,Trinity,Merger,Toxin,229
Chmu3332VG,TRINITY_DN9951_c0_g2::TRINITY_DN9951_c0_g2_i1::g.8139::m.8139,NA,ETE63086.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,5.61e-176,0.7,2.12,Trinity,Merger,Toxin,230
Chmu3332VG,TRINITY_DN13181_c0_g1::TRINITY_DN13181_c0_g1_i1::g.6836::m.6836,NA,somethingtotrickblast192,Tropidodryas serra TSERRA seMMP,Tropidodryas serra,Tropidodryas serra TSERRA_seMMP,Other,3.85e-137,0,0,Trinity,Merger,Toxin,231
Chmu3332VG,TRINITY_DN17839_c0_g1::TRINITY_DN17839_c0_g1_i1::g.13152::m.13152,NA,ETE73638.1_1,Opha Hyaluronidase 2  ,Ophiophagus hannah,Hyaluronidase-2  ,Other,0,0.87,2.65,Trinity,Merger,Toxin,232
Chmu3332VG,TRINITY_DN2957_c0_g1::TRINITY_DN2957_c0_g1_i1::g.1178::m.1178,NA,ETE58463.1_1,Opha Atrial natriuretic peptide receptor 2  ,Ophiophagus hannah,Atrial natriuretic peptide receptor 2  ,Other,1e-99,0.44,1.33,Trinity,Merger,Toxin,233
Chmu3332VG,TRINITY_DN5173_c0_g1::TRINITY_DN5173_c0_g1_i1::g.2787::m.2787,NA,gi|521755177|gb|GAAZ01002067.1|,TSA  Crotalus horridus Chorr RiboRecyclingFactor mRNA sequence,Crotalus horridus,RiboRecyclingFactor mRNA sequence,Other,0,0.68,2.05,Trinity,Merger,Toxin,234
Chmu3332VG,TRINITY_DN9675_c0_g1::TRINITY_DN9675_c0_g1_i1::g.1233::m.1233,NA,ETE58463.1_1,Opha Atrial natriuretic peptide receptor 2  ,Ophiophagus hannah,Atrial natriuretic peptide receptor 2  ,Other,7.66e-155,0.66,1.99,Trinity,Merger,Toxin,235
